*Nodes
0.000000, 0.000000, 0.000000
0.200000, 0.000000, 0.000000
0.100000, 0.173205, 0.000000
-0.100000, 0.173205, 0.000000
-0.200000, 0.000000, 0.000000
-0.100000, -0.173205, 0.000000
0.100000, -0.173205, 0.000000
0.400000, 0.000000, 0.000000
0.346410, 0.200000, 0.000000
0.200000, 0.346410, 0.000000
0.000000, 0.400000, 0.000000
-0.200000, 0.346410, 0.000000
-0.346410, 0.200000, 0.000000
-0.400000, 0.000000, 0.000000
-0.346410, -0.200000, 0.000000
-0.200000, -0.346410, 0.000000
-0.000000, -0.400000, 0.000000
0.200000, -0.346410, 0.000000
0.346410, -0.200000, 0.000000
0.600000, 0.000000, 0.000000
0.563816, 0.205212, 0.000000
0.459627, 0.385673, 0.000000
0.300000, 0.519615, 0.000000
0.104189, 0.590885, 0.000000
-0.104189, 0.590885, 0.000000
-0.300000, 0.519615, 0.000000
-0.459627, 0.385673, 0.000000
-0.563816, 0.205212, 0.000000
-0.600000, 0.000000, 0.000000
-0.563816, -0.205212, 0.000000
-0.459627, -0.385673, 0.000000
-0.300000, -0.519615, 0.000000
-0.104189, -0.590885, 0.000000
0.104189, -0.590885, 0.000000
0.300000, -0.519615, 0.000000
0.459627, -0.385673, 0.000000
0.563816, -0.205212, 0.000000
0.800000, 0.000000, 0.000000
0.772741, 0.207055, 0.000000
0.692820, 0.400000, 0.000000
0.565685, 0.565685, 0.000000
0.400000, 0.692820, 0.000000
0.207055, 0.772741, 0.000000
0.000000, 0.800000, 0.000000
-0.207055, 0.772741, 0.000000
-0.400000, 0.692820, 0.000000
-0.565685, 0.565685, 0.000000
-0.692820, 0.400000, 0.000000
-0.772741, 0.207055, 0.000000
-0.800000, 0.000000, 0.000000
-0.772741, -0.207055, 0.000000
-0.692820, -0.400000, 0.000000
-0.565685, -0.565685, 0.000000
-0.400000, -0.692820, 0.000000
-0.207055, -0.772741, 0.000000
-0.000000, -0.800000, 0.000000
0.207055, -0.772741, 0.000000
0.400000, -0.692820, 0.000000
0.565685, -0.565685, 0.000000
0.692820, -0.400000, 0.000000
0.772741, -0.207055, 0.000000
1.000000, 0.000000, 0.000000
0.979530, 0.201299, 0.000000
0.918958, 0.394356, 0.000000
0.820763, 0.571268, 0.000000
0.688967, 0.724793, 0.000000
0.528964, 0.848644, 0.000000
0.347305, 0.937752, 0.000000
0.151428, 0.988468, 0.000000
-0.050649, 0.998717, 0.000000
-0.250653, 0.968077, 0.000000
-0.440394, 0.897805, 0.000000
-0.612106, 0.790776, 0.000000
-0.758758, 0.651372, 0.000000
-0.874347, 0.485302, 0.000000
-0.954139, 0.299363, 0.000000
-0.994869, 0.101168, 0.000000
-0.994869, -0.101168, 0.000000
-0.954139, -0.299363, 0.000000
-0.874347, -0.485302, 0.000000
-0.758758, -0.651372, 0.000000
-0.612106, -0.790776, 0.000000
-0.440394, -0.897805, 0.000000
-0.250653, -0.968077, 0.000000
-0.050649, -0.998717, 0.000000
0.151428, -0.988468, 0.000000
0.347305, -0.937752, 0.000000
0.528964, -0.848644, 0.000000
0.688967, -0.724793, 0.000000
0.820763, -0.571268, 0.000000
0.918958, -0.394356, 0.000000
0.979530, -0.201299, 0.000000
*Triangles
53, 32, 31
52, 53, 31
53, 52, 81
73, 74, 47
44, 69, 70
69, 44, 43
66, 67, 41
65, 66, 41
40, 65, 41
65, 40, 64
52, 80, 81
49, 50, 29
30, 52, 31
15, 30, 31
82, 53, 81
53, 54, 32
54, 82, 83
82, 54, 53
74, 48, 47
48, 76, 49
89, 90, 59
38, 92, 62
45, 71, 72
45, 26, 25
44, 45, 25
71, 45, 70
45, 44, 70
68, 69, 43
8, 20, 21
39, 40, 21
20, 39, 21
39, 20, 38
40, 39, 64
20, 61, 38
61, 92, 38
92, 61, 91
79, 80, 52
33, 56, 34
56, 57, 34
57, 35, 34
36, 35, 59
7, 18, 19
18, 36, 19
36, 18, 35
35, 18, 34
55, 54, 83
56, 55, 85
33, 55, 56
54, 55, 32
55, 33, 32
77, 50, 49
76, 77, 49
50, 77, 78
26, 12, 25
27, 26, 47
48, 27, 47
27, 12, 26
75, 48, 74
48, 75, 76
5, 14, 15
30, 14, 29
14, 30, 15
6, 5, 15
6, 7, 1
5, 6, 1
46, 45, 72
45, 46, 26
26, 46, 47
46, 73, 47
73, 46, 72
67, 42, 41
42, 23, 41
23, 42, 43
42, 68, 43
68, 42, 67
23, 22, 41
22, 40, 41
40, 22, 21
22, 23, 10
24, 23, 43
24, 44, 25
44, 24, 43
23, 24, 10
39, 63, 64
63, 38, 62
63, 39, 38
50, 51, 29
51, 30, 29
51, 50, 78
79, 51, 78
30, 51, 52
51, 79, 52
86, 56, 85
86, 57, 56
35, 58, 59
57, 58, 35
60, 36, 59
90, 60, 59
60, 90, 91
61, 60, 91
37, 61, 20
36, 37, 19
37, 60, 61
60, 37, 36
37, 8, 19
8, 37, 20
55, 84, 85
84, 55, 83
28, 48, 49
28, 27, 48
28, 49, 29
14, 28, 29
16, 6, 15
32, 16, 31
16, 15, 31
33, 16, 32
9, 8, 21
9, 22, 10
22, 9, 21
3, 9, 10
12, 11, 25
24, 11, 10
11, 24, 25
11, 3, 10
7, 2, 1
2, 3, 1
2, 7, 19
8, 2, 19
9, 2, 8
2, 9, 3
3, 4, 1
4, 5, 1
4, 11, 12
11, 4, 3
88, 89, 59
58, 88, 59
27, 13, 12
13, 28, 14
28, 13, 27
13, 14, 5
13, 4, 12
4, 13, 5
18, 17, 34
17, 33, 34
17, 16, 33
17, 18, 7
6, 17, 7
16, 17, 6
87, 58, 57
87, 88, 58
86, 87, 57
