*Nodes
0,0,0
1,0,0
1,0.2,0
0,0.2,0
1,0.1,0
0.875,0.2,0
0.75,0.2,0
0.625,0.2,0
0.5,0.2,0
0.375,0.2,0
0.25,0.2,0
0.125,0.2,0
0,0.1,0
0.125,0,0
0.25,0,0
0.375,0,0
0.5,0,0
0.625,0,0
0.75,0,0
0.875,0,0
0.5625,0.1,0
0.6875,0.1,0
0.80831855382303,0.1,0
0.917458065256319,0.1,0
0.082541934743681,0.1,0
0.19168144617697,0.1,0
0.3125,0.1,0
0.4375,0.1,0
0,0,0.5
0.97496755699431,-6.9301477474215e-09,0.279523911670605
0.97496755699431,0.200000006930148,0.279523911670605
0,0.2,0.5
0.97496507582682,0.1,0.279514011723335
0.8537913169522,0.200000005615815,0.310204856759404
0.732595996696309,0.199999998760449,0.34081041906335
0.611323893471181,0.199999967008376,0.371110452332695
0.489886315414003,0.199999898453029,0.400740507344928
0.368168025500272,0.199999744867959,0.429195552729433
0.246034672459368,0.199999486083202,0.455812790401353
0.123354305659231,0.199999085547204,0.479782851897275
0,0.1,0.5
0.123354305659231,9.14452796332858e-07,0.479782851897275
0.246034672459368,5.13916797521565e-07,0.455812790401353
0.368168025500272,2.55132040513548e-07,0.429195552729433
0.489886315414003,1.01546970758731e-07,0.400740507344928
0.611323893471181,3.29916242013567e-08,0.371110452332695
0.732595996696309,1.23955096503054e-09,0.34081041906335
0.8537913169522,-5.61581477810152e-09,0.310204856759404
0.550622240011684,0.1,0.385995227726952
0.671963593135776,0.1,0.355974642126735
0.789137434709365,0.1,0.326523093144125
0.894947254918459,0.1,0.299770352231802
0.08151107088867,0.1,0.486996024253945
0.188865177916075,0.1,0.467336798220015
0.307157611361084,0.1,0.442761282003383
0.42906380039853,0.1,0.415124056280993
*Triangles
24,20,2
25,12,4
28,27,16
28,9,10
24,2,5
25,4,13
24,23,20
24,6,23
25,13,1
25,1,14
26,14,15
26,25,14
27,11,26
27,26,15
28,16,17
21,17,18
21,9,28
21,28,17
28,10,27
27,15,16
23,7,22
22,18,19
23,22,19
23,6,7
24,3,6
23,19,20
22,7,8
21,8,9
26,11,12
26,12,25
22,8,21
24,5,3
22,21,18
27,10,11
52,48,30
53,40,32
56,55,44
56,37,38
52,30,33
53,32,41
52,51,48
52,34,51
53,41,29
53,29,42
54,42,43
54,53,42
55,39,54
55,54,43
56,44,45
49,45,46
49,37,56
49,56,45
56,38,55
55,43,44
51,35,50
50,46,47
51,50,47
51,34,35
52,31,34
51,47,48
50,35,36
49,36,37
54,39,40
54,40,53
50,36,49
52,33,31
50,49,46
55,38,39
